id,playerID,year,teamName,teamID,league,round,position,games,GS,InnOuts,PO,assists,errors,DP,TP,PB,SB,CS,createdAt,updatedAt
268,lappja01,1913,PHA,1913PHA,AL,WS,C,1,1,30,7,1,0,0,0,0,,,,
269,marquru01,1913,NY1,1913NY1,NL,WS,P,2,1,27,0,8,0,0,0,,,,,
270,mathech01,1913,NY1,1913NY1,NL,WS,P,2,2,57,0,5,0,0,0,,,,,
271,mcinnst01,1913,PHA,1913PHA,AL,WS,1B,5,5,138,45,0,0,4,0,,,,,
272,mcleala01,1913,NY1,1913NY1,NL,WS,C,4,4,81,14,2,0,0,0,1,,,,
273,merklfr01,1913,NY1,1913NY1,NL,WS,1B,4,4,99,37,1,2,0,0,,,,,
274,meyerch01,1913,NY1,1913NY1,NL,WS,C,1,1,27,4,2,0,0,0,0,,,,
275,murphed02,1913,PHA,1913PHA,AL,WS,RF,5,5,138,14,0,0,0,0,,,,,
276,murrare01,1913,NY1,1913NY1,NL,WS,RF,5,5,135,9,0,0,0,0,,,,,
277,oldriru01,1913,PHA,1913PHA,AL,WS,LF,5,5,138,10,0,0,0,0,,,,,
278,planked01,1913,PHA,1913PHA,AL,WS,P,2,2,57,1,3,1,0,0,,,,,
279,schanwa01,1913,PHA,1913PHA,AL,WS,C,4,4,108,16,4,1,1,0,0,,,,
280,shafeti01,1913,NY1,1913NY1,NL,WS,3B,1,1,6,1,0,0,0,0,,,,,
281,shafeti01,1913,NY1,1913NY1,NL,WS,CF,5,4,129,7,0,0,0,0,,,,,
282,snodgfr01,1913,NY1,1913NY1,NL,WS,1B,1,1,6,1,1,0,0,0,,,,,
283,snodgfr01,1913,NY1,1913NY1,NL,WS,CF,1,1,6,2,0,0,0,0,,,,,
284,strunam01,1913,PHA,1913PHA,AL,WS,CF,5,5,138,14,0,0,0,0,,,,,
285,tesreje01,1913,NY1,1913NY1,NL,WS,P,2,1,25,0,1,0,0,0,,,,,
286,wilsoar01,1913,NY1,1913NY1,NL,WS,C,3,0,27,4,1,0,0,0,0,,,,
287,wiltsho01,1913,NY1,1913NY1,NL,WS,1B,2,0,30,15,3,0,0,0,,,,,
288,bakerfr01,1914,PHA,1914PHA,AL,WS,3B,4,4,111,10,15,0,2,0,,,,,
289,barryja01,1914,PHA,1914PHA,AL,WS,SS,4,4,111,5,20,1,2,0,,,,,
290,bendech01,1914,PHA,1914PHA,AL,WS,P,1,1,16,1,3,0,2,0,,,,,
291,bushjo01,1914,PHA,1914PHA,AL,WS,P,1,1,33,0,5,1,0,0,,,,,
292,cathete01,1914,BSN,1914BSN,NL,WS,LF,1,1,27,2,0,0,0,0,,,,,
293,collied01,1914,PHA,1914PHA,AL,WS,2B,4,4,111,9,12,0,1,0,,,,,
294,connojo04,1914,BSN,1914BSN,NL,WS,LF,3,3,81,1,2,1,0,0,,,,,
295,dealch01,1914,BSN,1914BSN,NL,WS,3B,4,4,117,6,11,0,1,0,,,,,
296,eversjo01,1914,BSN,1914BSN,NL,WS,2B,4,4,117,8,16,1,2,0,,,,,
297,gowdyha01,1914,BSN,1914BSN,NL,WS,C,4,4,117,31,4,0,1,0,0,,,,
298,jamesbi02,1914,BSN,1914BSN,NL,WS,P,2,1,33,0,5,0,0,0,,,,,
299,lappja01,1914,PHA,1914PHA,AL,WS,C,1,0,9,2,1,0,1,0,0,,,,
300,mannle01,1914,BSN,1914BSN,NL,WS,LF,1,0,9,1,0,0,0,0,,,,,
301,mannle01,1914,BSN,1914BSN,NL,WS,RF,1,1,27,0,0,0,0,0,,,,,
302,maranra01,1914,BSN,1914BSN,NL,WS,SS,4,4,117,7,13,1,2,0,,,,,
303,mcinnst01,1914,PHA,1914PHA,AL,WS,1B,4,4,111,50,1,0,4,0,,,,,
304,moranhe01,1914,BSN,1914BSN,NL,WS,RF,3,3,90,2,0,1,0,0,,,,,
305,murphed02,1914,PHA,1914PHA,AL,WS,RF,4,4,111,4,0,0,0,0,,,,,
306,oldriru01,1914,PHA,1914PHA,AL,WS,LF,4,4,111,6,0,0,0,0,,,,,
307,pennohe01,1914,PHA,1914PHA,AL,WS,P,1,0,9,0,0,0,0,0,,,,,
308,planked01,1914,PHA,1914PHA,AL,WS,P,1,1,27,0,1,0,0,0,,,,,
309,rudoldi01,1914,BSN,1914BSN,NL,WS,P,2,2,54,0,3,0,0,0,,,,,
310,schanwa01,1914,PHA,1914PHA,AL,WS,C,4,4,102,17,4,1,0,0,2,,,,
311,schmibu01,1914,BSN,1914BSN,NL,WS,1B,4,4,117,52,3,0,3,0,,,,,
312,shawkbo01,1914,PHA,1914PHA,AL,WS,P,1,1,15,0,3,0,0,0,,,,,
313,strunam01,1914,PHA,1914PHA,AL,WS,CF,2,2,54,4,0,0,0,0,,,,,
314,tylerle01,1914,BSN,1914BSN,NL,WS,P,1,1,30,1,5,0,0,0,,,,,
315,walshji02,1914,PHA,1914PHA,AL,WS,CF,2,2,57,2,0,0,0,0,,,,,
316,whittpo01,1914,BSN,1914BSN,NL,WS,CF,4,4,117,6,0,0,0,0,,,,,
317,wyckowe01,1914,PHA,1914PHA,AL,WS,P,1,0,11,1,0,0,0,0,,,,,
318,alexape01,1915,PHI,1915PHI,NL,WS,P,2,2,53,2,5,0,0,0,,,,,
319,bancrda01,1915,PHI,1915PHI,NL,WS,SS,5,5,131,13,10,1,2,0,,,,,
320,barryja01,1915,BOS,1915BOS,AL,WS,2B,5,5,132,10,8,1,0,0,,,,,
321,beckebe01,1915,PHI,1915PHI,NL,WS,LF,1,0,3,0,0,0,0,0,,,,,
322,beckebe01,1915,PHI,1915PHI,NL,WS,RF,1,0,3,0,0,0,0,0,,,,,
323,burnsed01,1915,PHI,1915PHI,NL,WS,C,5,5,131,28,8,1,2,0,0,,,,
324,cadyhi01,1915,BOS,1915BOS,AL,WS,C,4,2,72,14,4,0,0,0,0,,,,
325,carribi02,1915,BOS,1915BOS,AL,WS,C,1,1,27,8,0,0,0,0,0,,,,
326,chalmge01,1915,PHI,1915PHI,NL,WS,P,1,1,24,0,4,0,1,0,,,,,
327,cravaga01,1915,PHI,1915PHI,NL,WS,RF,5,5,128,5,0,0,0,0,,,,,
328,fosteru01,1915,BOS,1915BOS,AL,WS,P,2,2,54,4,3,0,1,0,,,,,
329,gainede01,1915,BOS,1915BOS,AL,WS,1B,1,0,21,9,0,0,0,0,,,,,
330,gardnla01,1915,BOS,1915BOS,AL,WS,3B,5,5,132,5,14,0,0,0,,,,,
331,hoblidi01,1915,BOS,1915BOS,AL,WS,1B,5,5,111,35,5,1,1,0,,,,,
332,hoopeha01,1915,BOS,1915BOS,AL,WS,RF,5,5,132,8,0,1,0,0,,,,,
333,janvrha01,1915,BOS,1915BOS,AL,WS,SS,1,0,9,1,0,0,0,0,,,,,
334,leonadu01,1915,BOS,1915BOS,AL,WS,P,1,1,27,0,2,0,0,0,,,,,
335,lewisdu01,1915,BOS,1915BOS,AL,WS,LF,5,5,132,10,1,0,0,0,,,,,
336,luderfr01,1915,PHI,1915PHI,NL,WS,1B,5,5,128,39,4,1,2,0,,,,,
337,mayerer01,1915,PHI,1915PHI,NL,WS,P,2,2,34,2,3,0,0,0,,,,,
338,niehobe01,1915,PHI,1915PHI,NL,WS,2B,5,5,131,10,10,0,0,0,,,,,
339,paskedo01,1915,PHI,1915PHI,NL,WS,CF,5,5,131,17,0,0,0,0,,,,,
340,rixeyep01,1915,PHI,1915PHI,NL,WS,P,1,0,20,0,1,0,0,0,,,,,
341,scottev01,1915,BOS,1915BOS,AL,WS,SS,5,5,123,8,12,0,0,0,,,,,
342,shoreer01,1915,BOS,1915BOS,AL,WS,P,2,2,51,0,5,1,0,0,,,,,
343,speaktr01,1915,BOS,1915BOS,AL,WS,CF,5,5,132,10,0,0,0,0,,,,,
344,stockmi01,1915,PHI,1915PHI,NL,WS,3B,5,5,131,1,8,0,0,0,,,,,
345,thomapi01,1915,BOS,1915BOS,AL,WS,C,2,2,33,10,3,0,1,0,0,,,,
346,whittpo01,1915,PHI,1915PHI,NL,WS,1B,1,0,3,2,0,0,1,0,,,,,
347,whittpo01,1915,PHI,1915PHI,NL,WS,LF,5,5,128,12,0,0,0,0,,,,,
348,cadyhi01,1916,BOS,1916BOS,AL,WS,C,2,2,53,11,1,0,1,0,1,,,,
349,carribi02,1916,BOS,1916BOS,AL,WS,C,1,1,27,3,1,0,0,0,0,,,,
350,chenela01,1916,BRO,1916BRO,NL,WS,P,1,0,9,0,0,1,0,0,,,,,
351,coombja01,1916,BRO,1916BRO,NL,WS,P,1,1,19,0,2,0,0,0,,,,,
352,cutshge01,1916,BRO,1916BRO,NL,WS,2B,5,5,142,18,12,2,1,0,,,,,
353,daubeja01,1916,BRO,1916BRO,NL,WS,1B,4,4,115,41,2,0,1,0,,,,,
354,dellwh01,1916,BRO,1916BRO,NL,WS,P,1,0,3,0,0,0,0,0,,,,,
355,fosteru01,1916,BOS,1916BOS,AL,WS,P,1,0,9,1,2,0,0,0,,,,,
356,gardnla01,1916,BOS,1916BOS,AL,WS,3B,5,5,147,7,19,2,1,0,,,,,
357,hoblidi01,1916,BOS,1916BOS,AL,WS,1B,5,5,147,69,4,0,4,0,,,,,
358,hoopeha01,1916,BOS,1916BOS,AL,WS,RF,5,5,147,8,2,0,1,0,,,,,
359,janvrha01,1916,BOS,1916BOS,AL,WS,2B,5,5,147,8,15,2,4,0,,,,,
360,johnsji01,1916,BRO,1916BRO,NL,WS,RF,2,2,67,1,0,1,0,0,,,,,
361,leonadu01,1916,BOS,1916BOS,AL,WS,P,1,1,27,0,1,0,0,0,,,,,
362,lewisdu01,1916,BOS,1916BOS,AL,WS,LF,5,5,147,9,1,0,0,0,,,,,
363,marquru01,1916,BRO,1916BRO,NL,WS,P,2,2,33,0,2,0,0,0,,,,,
364,maysca01,1916,BOS,1916BOS,AL,WS,P,2,1,16,0,4,0,0,0,,,,,
365,merklfr01,1916,BRO,1916BRO,NL,WS,1B,1,1,27,9,1,1,0,0,,,,,
366,meyerch01,1916,BRO,1916BRO,NL,WS,C,3,3,75,21,8,0,0,0,2,,,,
367,milleot01,1916,BRO,1916BRO,NL,WS,C,2,2,67,8,3,0,1,0,0,,,,
368,mowremi01,1916,BRO,1916BRO,NL,WS,3B,5,5,142,8,15,2,1,0,,,,,
369,myershy01,1916,BRO,1916BRO,NL,WS,CF,5,5,142,9,1,0,1,0,,,,,
370,olsoniv01,1916,BRO,1916BRO,NL,WS,SS,5,5,142,9,12,4,0,0,,,,,
371,pfeffje01,1916,BRO,1916BRO,NL,WS,P,3,1,32,0,2,0,0,0,,,,,
372,ruckena01,1916,BRO,1916BRO,NL,WS,P,1,0,6,0,0,0,0,0,,,,,
373,ruthba01,1916,BOS,1916BOS,AL,WS,P,1,1,42,2,4,0,0,0,,,,,
374,scottev01,1916,BOS,1916BOS,AL,WS,SS,5,5,147,9,24,2,3,0,,,,,
375,shoreer01,1916,BOS,1916BOS,AL,WS,P,2,2,53,2,7,0,1,0,,,,,
376,shortch01,1916,BOS,1916BOS,AL,WS,CF,2,2,51,3,0,0,0,0,,,,,
377,smithsh01,1916,BRO,1916BRO,NL,WS,P,1,1,40,1,7,0,0,0,,,,,
378,stengca01,1916,BRO,1916BRO,NL,WS,RF,3,3,75,3,1,1,0,0,,,,,
379,thomapi01,1916,BOS,1916BOS,AL,WS,C,3,2,67,10,4,0,0,0,0,,,,
380,walketi01,1916,BOS,1916BOS,AL,WS,CF,3,3,81,4,1,0,0,0,,,,,
381,walshji02,1916,BOS,1916BOS,AL,WS,CF,1,0,15,1,0,0,0,0,,,,,
382,wheatza01,1916,BRO,1916BRO,NL,WS,LF,5,5,142,14,0,1,0,0,,,,,
383,anderfr01,1917,NY1,1917NY1,NL,WS,P,1,0,6,0,1,0,0,0,,,,,
384,bentoru01,1917,NY1,1917NY1,NL,WS,P,2,2,42,1,2,0,0,0,,,,,
385,burnsge01,1917,NY1,1917NY1,NL,WS,LF,6,6,153,11,0,0,0,0,,,,,
386,cicoted01,1917,CHA,1917CHA,AL,WS,P,3,2,69,0,7,1,0,0,,,,,
387,collied01,1917,CHA,1917CHA,AL,WS,2B,6,6,156,11,23,0,3,0,,,,,
388,collish01,1917,CHA,1917CHA,AL,WS,RF,6,6,126,4,1,3,0,0,,,,,
389,danfoda01,1917,CHA,1917CHA,AL,WS,P,1,0,3,0,1,0,0,0,,,,,
390,faberre01,1917,CHA,1917CHA,AL,WS,P,4,3,81,1,9,0,2,0,,,,,
391,felscha01,1917,CHA,1917CHA,AL,WS,CF,6,6,156,16,2,0,1,0,,,,,
392,fletcar01,1917,NY1,1917NY1,NL,WS,SS,6,6,153,9,17,3,1,0,,,,,
393,gandich01,1917,CHA,1917CHA,AL,WS,1B,6,6,156,67,4,1,6,0,,,,,
394,herzobu01,1917,NY1,1917NY1,NL,WS,2B,6,6,153,11,12,2,3,0,,,,,
395,holkewa01,1917,NY1,1917NY1,NL,WS,1B,6,6,153,67,0,1,1,0,,,,,
396,jacksjo01,1917,CHA,1917CHA,AL,WS,LF,6,6,156,9,1,0,0,0,,,,,
397,kauffbe01,1917,NY1,1917NY1,NL,WS,CF,6,6,153,6,0,1,0,0,,,,,
398,leibone01,1917,CHA,1917CHA,AL,WS,RF,2,0,30,1,0,0,0,0,,,,,
399,mccarle01,1917,NY1,1917NY1,NL,WS,C,2,2,34,7,1,1,0,0,1,,,,
400,mcmulfr01,1917,CHA,1917CHA,AL,WS,3B,6,6,156,2,14,0,2,0,,,,,
401,perripo01,1917,NY1,1917NY1,NL,WS,P,3,0,25,0,1,0,0,0,,,,,
402,raridbi01,1917,NY1,1917NY1,NL,WS,C,5,4,119,25,10,0,1,0,0,,,,
403,roberda01,1917,NY1,1917NY1,NL,WS,RF,6,5,153,6,2,1,0,0,,,,,
404,russere01,1917,CHA,1917CHA,AL,WS,P,1,1,0,0,0,0,0,0,,,,,
405,sallesl01,1917,NY1,1917NY1,NL,WS,P,2,2,46,0,8,0,0,0,,,,,
406,schalra01,1917,CHA,1917CHA,AL,WS,C,6,6,156,32,6,2,1,0,1,,,,
407,schupfe01,1917,NY1,1917NY1,NL,WS,P,2,2,31,1,4,0,0,0,,,,,
408,tesreje01,1917,NY1,1917NY1,NL,WS,P,1,0,3,0,0,0,0,0,,,,,
409,weavebu01,1917,CHA,1917CHA,AL,WS,SS,6,6,156,13,14,4,4,0,,,,,
410,willile01,1917,CHA,1917CHA,AL,WS,P,1,0,3,0,0,1,0,0,,,,,
411,zimmehe01,1917,NY1,1917NY1,NL,WS,3B,6,6,153,9,14,2,0,0,,,,,
412,agnewsa01,1918,BOS,1918BOS,AL,WS,C,4,4,96,12,6,0,0,0,0,,,,
413,bushjo01,1918,BOS,1918BOS,AL,WS,P,2,1,27,0,3,0,0,0,,,,,
414,dealch01,1918,CHN,1918CHN,NL,WS,3B,6,6,147,7,9,1,0,0,,,,,
415,douglph01,1918,CHN,1918CHN,NL,WS,P,1,0,3,0,0,1,0,0,,,,,
416,flackma01,1918,CHN,1918CHN,NL,WS,RF,6,6,156,14,2,1,0,0,,,,,
417,hendrcl01,1918,CHN,1918CHN,NL,WS,P,1,0,3,0,0,0,0,0,,,,,
418,holloch01,1918,CHN,1918CHN,NL,WS,SS,6,6,156,11,17,2,6,0,,,,,
419,hoopeha01,1918,BOS,1918BOS,AL,WS,RF,6,6,159,11,0,0,0,0,,,,,
420,jonessa01,1918,BOS,1918BOS,AL,WS,P,1,1,27,1,3,0,0,0,,,,,
421,killebi01,1918,CHN,1918CHN,NL,WS,C,6,6,153,26,6,0,1,0,2,,,,
422,mannle01,1918,CHN,1918CHN,NL,WS,LF,6,6,156,7,0,0,0,0,,,,,
423,maysca01,1918,BOS,1918BOS,AL,WS,P,2,2,54,0,8,0,0,0,,,,,
424,mcinnst01,1918,BOS,1918BOS,AL,WS,1B,6,6,159,70,2,0,3,0,,,,,
425,merklfr01,1918,CHN,1918CHN,NL,WS,1B,6,6,156,52,9,0,6,0,,,,,
426,ofarrbo01,1918,CHN,1918CHN,NL,WS,C,1,0,3,0,0,0,0,0,0,,,,
427,paskedo01,1918,CHN,1918CHN,NL,WS,CF,6,6,156,17,0,0,0,0,,,,,
428,pickch01,1918,CHN,1918CHN,NL,WS,2B,6,6,150,12,11,0,3,0,,,,,
429,ruthba01,1918,BOS,1918BOS,AL,WS,LF,2,0,7,1,0,0,0,0,,,,,
430,ruthba01,1918,BOS,1918BOS,AL,WS,P,2,2,51,0,5,0,1,0,,,,,
431,schanwa01,1918,BOS,1918BOS,AL,WS,C,5,2,63,9,5,0,0,0,1,,,,
432,scottev01,1918,BOS,1918BOS,AL,WS,SS,6,6,159,11,26,0,3,0,,,,,
433,sheanda01,1918,BOS,1918BOS,AL,WS,2B,6,6,159,15,16,0,3,0,,,,,
434,strunam01,1918,BOS,1918BOS,AL,WS,CF,6,6,159,8,2,0,0,0,,,,,
435,thomafr02,1918,BOS,1918BOS,AL,WS,3B,6,6,159,6,10,0,0,0,,,,,
436,tylerle01,1918,CHN,1918CHN,NL,WS,P,3,3,69,2,9,1,0,0,,,,,
437,vaughhi01,1918,CHN,1918CHN,NL,WS,P,3,3,81,6,11,0,1,0,,,,,
438,whitege01,1918,BOS,1918BOS,AL,WS,LF,6,6,152,15,2,1,1,0,,,,,
439,wortmch01,1918,CHN,1918CHN,NL,WS,2B,1,0,6,1,0,0,0,0,,,,,
440,zeidero01,1918,CHN,1918CHN,NL,WS,3B,2,0,9,1,2,0,0,0,,,,,
441,cicoted01,1919,CHA,1919CHA,AL,WS,P,3,3,65,0,6,2,1,0,,,,,
442,collied01,1919,CHA,1919CHA,AL,WS,2B,8,8,213,21,30,2,6,0,,,,,
443,collish01,1919,CHA,1919CHA,AL,WS,CF,1,1,27,1,0,0,0,0,,,,,
444,collish01,1919,CHA,1919CHA,AL,WS,RF,3,3,66,4,0,0,0,0,,,,,
445,daubeja01,1919,CIN,1919CIN,NL,WS,1B,8,8,216,81,5,2,4,0,,,,,
446,duncapa01,1919,CIN,1919CIN,NL,WS,LF,8,8,216,9,1,0,0,0,,,,,
447,ellerho01,1919,CIN,1919CIN,NL,WS,P,2,2,54,0,2,0,0,0,,,,,
448,felscha01,1919,CHA,1919CHA,AL,WS,CF,6,6,159,19,1,2,1,0,,,,,
449,felscha01,1919,CHA,1919CHA,AL,WS,RF,2,2,54,4,0,0,0,0,,,,,
450,fishera01,1919,CIN,1919CIN,NL,WS,P,2,1,23,0,6,1,0,0,,,,,
451,gandich01,1919,CHA,1919CHA,AL,WS,1B,8,8,213,79,2,1,6,0,,,,,
452,grohhe01,1919,CIN,1919CIN,NL,WS,3B,8,8,216,8,19,3,2,0,,,,,
453,jacksjo01,1919,CHA,1919CHA,AL,WS,LF,8,8,213,16,1,0,1,0,,,,,
454,jamesbi01,1919,CHA,1919CHA,AL,WS,P,1,0,14,0,0,0,0,0,,,,,
455,kerrdi01,1919,CHA,1919CHA,AL,WS,P,2,2,57,1,4,0,0,0,,,,,
456,kopfla01,1919,CIN,1919CIN,NL,WS,SS,8,8,216,11,28,1,4,0,,,,,
457,leibone01,1919,CHA,1919CHA,AL,WS,CF,1,1,27,2,2,0,0,0,,,,,
458,leibone01,1919,CHA,1919CHA,AL,WS,RF,4,3,93,3,0,0,0,0,,,,,
459,lowdegr01,1919,CHA,1919CHA,AL,WS,P,1,0,3,0,1,0,0,0,,,,,
460,luquedo01,1919,CIN,1919CIN,NL,WS,P,2,0,15,1,0,0,0,0,,,,,
461,lynnby01,1919,CHA,1919CHA,AL,WS,C,1,0,11,1,0,0,0,0,0,,,,
462,mayerer01,1919,CHA,1919CHA,AL,WS,P,1,0,3,0,0,0,0,0,,,,,
463,nealegr01,1919,CIN,1919CIN,NL,WS,RF,8,8,216,19,0,1,0,0,,,,,
464,raridbi01,1919,CIN,1919CIN,NL,WS,C,5,5,135,25,3,1,0,0,0,,,,
465,rathmo01,1919,CIN,1919CIN,NL,WS,2B,8,8,216,21,17,2,4,0,,,,,
466,ringji01,1919,CIN,1919CIN,NL,WS,P,2,1,42,1,3,0,0,0,,,,,
467,risbesw01,1919,CHA,1919CHA,AL,WS,SS,8,8,213,23,30,4,6,0,,,,,
468,roushed01,1919,CIN,1919CIN,NL,WS,CF,8,8,216,31,3,2,2,0,,,,,
469,ruethdu01,1919,CIN,1919CIN,NL,WS,P,2,2,42,0,2,0,0,0,,,,,
470,sallesl01,1919,CIN,1919CIN,NL,WS,P,2,2,40,1,4,0,0,0,,,,,
471,schalra01,1919,CHA,1919CHA,AL,WS,C,8,8,202,29,15,1,1,0,1,,,,
472,weavebu01,1919,CHA,1919CHA,AL,WS,3B,8,8,213,9,18,0,0,0,,,,,
473,wilkiro01,1919,CHA,1919CHA,AL,WS,P,2,0,22,0,2,0,0,0,,,,,
474,willile01,1919,CHA,1919CHA,AL,WS,P,3,3,49,1,2,0,0,0,,,,,
475,wingoiv01,1919,CIN,1919CIN,NL,WS,C,3,3,81,8,3,0,0,0,0,,,,
476,bagbyji01,1920,CLE,1920CLE,AL,WS,P,2,2,45,2,3,1,0,0,,,,,
477,burnsge02,1920,CLE,1920CLE,AL,WS,1B,4,3,93,38,1,1,4,0,,,,,
478,cadorle01,1920,BRO,1920BRO,NL,WS,P,2,1,6,1,1,0,0,0,,,,,
479,caldwra02,1920,CLE,1920CLE,AL,WS,P,1,1,1,0,0,0,0,0,,,,,
480,covelst01,1920,CLE,1920CLE,AL,WS,P,3,3,81,2,5,1,0,0,,,,,
481,evansjo01,1920,CLE,1920CLE,AL,WS,LF,4,3,87,7,0,0,0,0,,,,,
482,gardnla01,1920,CLE,1920CLE,AL,WS,3B,7,7,183,9,14,2,3,0,,,,,
483,graneja01,1920,CLE,1920CLE,AL,WS,LF,1,0,3,0,0,0,0,0,,,,,
484,graneja01,1920,CLE,1920CLE,AL,WS,RF,1,0,6,0,0,0,0,0,,,,,
485,griffto01,1920,BRO,1920BRO,NL,WS,RF,7,6,138,10,0,0,0,0,,,,,
486,grimebu01,1920,BRO,1920BRO,NL,WS,P,3,3,58,1,7,1,0,0,,,,,
487,jamiech01,1920,CLE,1920CLE,AL,WS,LF,5,4,93,8,1,0,1,0,,,,,
488,johnsdo01,1920,CLE,1920CLE,AL,WS,1B,5,4,90,28,6,0,3,0,,,,,
489,johnsji01,1920,BRO,1920BRO,NL,WS,3B,4,4,105,2,8,0,2,0,,,,,
490,kildupe01,1920,BRO,1920BRO,NL,WS,2B,7,7,177,15,28,0,4,0,,,,,
491,koneted01,1920,BRO,1920BRO,NL,WS,1B,7,7,177,70,7,1,4,0,,,,,
492,krueger01,1920,BRO,1920BRO,NL,WS,C,3,1,39,10,2,0,1,0,0,,,,
493,lunteha01,1920,CLE,1920CLE,AL,WS,2B,1,0,3,0,0,0,0,0,,,,,
494,mailsdu01,1920,CLE,1920CLE,AL,WS,P,2,1,47,1,4,0,1,0,,,,,
495,mamaual01,1920,BRO,1920BRO,NL,WS,P,3,0,12,0,1,0,0,0,,,,,
496,marquru01,1920,BRO,1920BRO,NL,WS,P,2,1,27,0,1,0,0,0,,,,,
497,milleot01,1920,BRO,1920BRO,NL,WS,C,6,6,138,17,6,0,0,0,2,,,,
498,mitchcl01,1920,BRO,1920BRO,NL,WS,P,1,0,14,1,0,0,0,0,,,,,
499,myershy01,1920,BRO,1920BRO,NL,WS,CF,7,7,177,15,1,0,1,0,,,,,
500,neisbe01,1920,BRO,1920BRO,NL,WS,RF,2,1,39,3,0,0,0,0,,,,,
501,nunamle01,1920,CLE,1920CLE,AL,WS,C,1,0,3,0,0,0,0,0,0,,,,
502,olsoniv01,1920,BRO,1920BRO,NL,WS,SS,7,7,177,12,20,0,3,0,,,,,
503,oneilst01,1920,CLE,1920CLE,AL,WS,C,7,7,177,23,7,1,2,0,0,,,,
504,pfeffje01,1920,BRO,1920BRO,NL,WS,P,1,0,9,0,0,0,0,0,,,,,
505,seweljo01,1920,CLE,1920CLE,AL,WS,SS,7,7,183,11,29,6,3,0,,,,,
506,sheehja01,1920,BRO,1920BRO,NL,WS,3B,3,3,72,3,5,2,0,0,,,,,
507,smithel02,1920,CLE,1920CLE,AL,WS,RF,5,4,90,7,1,0,0,0,,,,,
508,smithsh01,1920,BRO,1920BRO,NL,WS,P,2,2,51,2,4,0,0,0,,,,,
509,speaktr01,1920,CLE,1920CLE,AL,WS,CF,7,7,183,18,0,0,0,0,,,,,
510,thomapi01,1920,CLE,1920CLE,AL,WS,C,1,0,3,1,0,0,0,0,0,,,,
511,uhlege01,1920,CLE,1920CLE,AL,WS,P,2,0,9,0,1,0,0,0,,,,,
512,wambsbi01,1920,CLE,1920CLE,AL,WS,2B,7,7,180,21,18,0,4,1,,,,,
513,wheatza01,1920,BRO,1920BRO,NL,WS,LF,7,7,177,15,0,2,0,0,,,,,
514,woodjo02,1920,CLE,1920CLE,AL,WS,RF,4,3,87,7,0,0,0,0,,,,,
515,bakerfr01,1921,NYA,1921NYA,AL,WS,3B,2,1,45,2,3,0,0,0,,,,,
516,bancrda01,1921,NY1,1921NY1,NL,WS,SS,8,8,213,16,17,1,1,0,,,,,
517,barneje01,1921,NY1,1921NY1,NL,WS,P,3,0,49,1,1,0,0,0,,,,,
518,burnsge01,1921,NY1,1921NY1,NL,WS,CF,8,8,213,9,0,0,0,0,,,,,
519,colliri01,1921,NYA,1921NYA,AL,WS,P,1,0,2,0,0,0,0,0,,,,,
520,devoral01,1921,NYA,1921NYA,AL,WS,C,1,0,3,1,0,0,0,0,0,,,,
521,douglph01,1921,NY1,1921NY1,NL,WS,P,3,3,78,3,8,0,0,0,,,,,
522,fewstch01,1921,NYA,1921NYA,AL,WS,LF,4,3,81,7,0,0,0,0,,,,,
523,friscfr01,1921,NY1,1921NY1,NL,WS,3B,8,8,213,12,23,2,3,0,,,,,
524,harpeha01,1921,NYA,1921NYA,AL,WS,P,1,1,4,0,0,0,0,0,,,,,
525,hoytwa01,1921,NYA,1921NYA,AL,WS,P,3,3,81,0,6,0,0,0,,,,,
526,kellyge01,1921,NY1,1921NY1,NL,WS,1B,8,8,213,85,6,0,4,0,,,,,
527,maysca01,1921,NYA,1921NYA,AL,WS,P,3,3,78,0,9,0,0,0,,,,,
528,mcnalmi01,1921,NYA,1921NYA,AL,WS,3B,7,7,165,5,11,3,2,0,,,,,
529,meusebo01,1921,NYA,1921NYA,AL,WS,RF,8,8,210,10,2,0,0,0,,,,,
530,meuseir01,1921,NY1,1921NY1,NL,WS,LF,8,8,213,8,2,0,0,0,,,,,
531,milleel01,1921,NYA,1921NYA,AL,WS,CF,8,8,210,10,1,0,0,0,,,,,
532,nehfar01,1921,NY1,1921NY1,NL,WS,P,3,3,78,1,4,1,0,0,,,,,
533,peckiro01,1921,NYA,1921NYA,AL,WS,SS,8,8,210,17,29,1,4,0,,,,,
534,piercbi01,1921,NYA,1921NYA,AL,WS,P,1,0,3,0,0,0,0,0,,,,,
535,pippwa01,1921,NYA,1921NYA,AL,WS,1B,8,8,210,91,1,0,5,0,,,,,
536,quinnja01,1921,NYA,1921NYA,AL,WS,P,1,0,11,0,1,0,1,0,,,,,
537,rawlijo01,1921,NY1,1921NY1,NL,WS,2B,8,8,213,21,26,0,5,0,,,,,
538,rogerto01,1921,NYA,1921NYA,AL,WS,P,1,0,4,0,1,0,0,0,,,,,
539,ruthba01,1921,NYA,1921NYA,AL,WS,LF,5,5,129,9,0,0,0,0,,,,,
540,schanwa01,1921,NYA,1921NYA,AL,WS,C,8,8,207,39,10,0,2,0,0,,,,
541,shawkbo01,1921,NYA,1921NYA,AL,WS,P,2,1,27,0,0,0,0,0,,,,,
542,smithea02,1921,NY1,1921NY1,NL,WS,C,2,2,51,7,2,0,1,0,0,,,,
